Date,PlantID,ProductID,ScenarioID,ProducedUnits,DefectiveUnits,GoodUnits,UnitsSold,SellingPricePerUnit,DiscountPct,RawMaterialCostPerUnit,LaborCostPerUnit,OverheadCostPerUnit,EnergyCostPerUnit,MaintenanceCostPerUnit,DowntimeHours,GrossRevenue,DiscountAmount,NetRevenue,RawMaterialCostTotal,LaborCostTotal,OverheadCostTotal,EnergyCostTotal,MaintenanceCostTotal,DefectLoss,TotalCost,Profit,EfficiencyPct,CapacityUtilizationPct
2024-03-27,P01,PR02,S00,455,9,446,423,6106.54,0.0358,2828.7,825.47,590.94,79.14,43.78,1.83,2583066.42,92473.78,2490592.64,1287058.5,375588.85,268877.7,36008.7,19919.9,34748.99,2022202.64,468390.0,0.9055,1
2024-03-27,P01,PR03,S00,360,16,344,335,10010.7,0.0247,4687.1,1198.88,817.87,137.21,77.63,1.92,3353584.5,82833.54,3270750.96,1687356.0,431596.8,294433.2,49395.6,27946.8,98755.75,2589484.15,681266.81,0.8791,1
2024-03-27,P01,PR04,S00,411,11,400,385,7155.61,0.045,2946.32,896.73,622.33,84.81,48.99,2.98,2754909.85,123970.94,2630938.91,1210937.52,368556.03,255777.63,34856.91,20134.89,44669.52,1934932.5,696006.41,0.8524,1
2024-03-27,P02,PR01,S00,342,6,336,304,8807.33,0.0351,4054.79,973.92,738.33,110.41,64.37,3.86,2677428.32,93977.73,2583450.59,1386738.18,333080.64,252508.86,37760.22,22014.54,31722.75,2063825.19,519625.4,0.8244,1
2024-03-27,P02,PR02,S00,340,12,328,312,6048.31,0.0401,2584.91,880.99,561.47,77.97,44.8,2.89,1887072.72,75671.62,1811401.1,878869.4,299536.6,190899.8,26509.8,15232.0,43948.97,1454996.57,356404.53,0.8485,0.9714
2024-03-27,P02,PR03,S00,282,12,270,257,9810.48,0.0095,4348.51,1173.82,785.51,116.29,61.66,2.37,2521293.36,23952.29,2497341.07,1226279.82,331017.24,221513.82,32793.78,17388.12,69567.1,1898559.88,598781.19,0.8629,1
2024-03-27,P02,PR04,S00,312,7,305,288,7290.91,0.0323,3138.41,935.0,617.39,93.44,54.81,1.84,2099782.08,67822.96,2031959.12,979183.92,291720.0,192625.68,29153.28,17100.72,30026.48,1539810.08,492149.04,0.9026,0.96
2024-03-27,P03,PR01,S00,340,7,333,314,8265.47,0.0356,3930.41,934.92,722.37,110.93,66.0,2.63,2595357.58,92394.73,2502962.85,1336339.4,317872.8,245605.8,37716.2,22440.0,35827.12,1995801.32,507161.53,0.8721,1
2024-03-27,P03,PR02,S00,367,10,357,330,6373.96,0.0266,2625.86,854.42,587.21,79.89,44.3,0.98,2103406.8,55950.62,2047456.18,963690.62,313572.14,215506.07,29319.63,16258.1,36858.04,1575204.6,472251.58,0.933,0.9709
2024-03-27,P03,PR03,S00,332,11,321,293,9380.67,0.0234,4694.28,1156.27,816.75,132.2,66.26,3.2,2748536.31,64315.75,2684220.56,1558500.96,383881.64,271161.0,43890.4,21998.32,67500.54,2346932.86,337287.7,0.838,1
2024-03-27,P03,PR04,S00,391,11,380,360,7093.45,0.0246,3117.99,880.41,629.91,89.95,50.87,2.52,2553642.0,62819.59,2490822.41,1219134.09,344240.31,246294.81,35170.45,19890.17,46407.55,1911137.38,579685.03,0.8698,1
2024-03-28,P01,PR01,S00,374,13,361,351,9080.71,0.0282,4164.27,996.07,732.71,121.14,67.41,3.05,3187329.21,89882.68,3097446.53,1557436.98,372530.18,274033.54,45306.36,25211.34,70418.25,2344936.65,752509.88,0.8426,1
2024-03-28,P01,PR02,S00,405,12,393,385,6195.41,0.0281,2569.39,847.19,567.44,76.16,43.17,1.86,2385232.85,67025.04,2318207.81,1040602.95,343111.95,229813.2,30844.8,17483.85,43382.21,1705238.96,612968.85,0.8952,0.9975
2024-03-28,P01,PR03,S00,377,14,363,352,9745.6,0.0487,4625.91,1205.2,810.22,121.73,75.72,1.47,3430451.2,167062.97,3263388.23,1743968.07,454360.4,305452.94,45892.21,28546.44,85605.62,2663825.68,599562.55,0.9039,1
2024-03-28,P01,PR04,S00,387,10,377,352,7094.9,0.0227,3221.63,896.45,638.47,87.95,47.83,2.04,2497404.8,56691.09,2440713.71,1246770.81,346926.15,247087.89,34036.65,18510.21,43415.44,1936747.15,503966.56,0.8914,1
2024-03-28,P02,PR01,S00,327,9,318,293,8576.49,0.0112,3918.96,995.31,698.08,112.32,63.35,2.47,2512911.57,28144.61,2484766.96,1281499.92,325466.37,228272.16,36728.64,20715.45,46427.38,1939109.92,545657.04,0.8724,1
2024-03-28,P02,PR02,S00,373,8,365,349,6244.89,0.036,2554.37,867.99,567.21,72.22,48.52,2.38,2179466.61,78460.8,2101005.81,952780.01,323760.27,211569.33,26938.06,18097.96,28967.07,1562112.7,538893.11,0.8815,1
2024-03-28,P02,PR03,S00,286,12,274,255,10145.71,0.0276,4252.47,1142.99,792.08,113.64,62.85,3.2,2587156.05,71405.51,2515750.54,1216206.42,326895.14,226534.88,32501.04,17975.1,68072.26,1888184.84,627565.7,0.8303,1
2024-03-28,P02,PR04,S00,339,10,329,312,7070.8,0.0234,2915.69,928.59,619.28,86.47,51.44,2.47,2206089.6,51622.5,2154467.1,988418.91,314792.01,209935.92,29313.33,17438.16,40610.28,1600508.61,553958.49,0.8706,1
2024-03-28,P03,PR01,S00,350,6,344,324,9111.55,0.0418,3914.39,946.81,736.28,113.43,55.98,3.38,2952142.2,123399.54,2828742.66,1370036.5,331383.5,257698.0,39700.5,19593.0,30713.39,2049124.89,779617.77,0.8444,1
2024-03-28,P03,PR02,S00,403,11,392,368,6259.64,0.0361,2687.08,827.77,581.56,81.11,44.64,3.13,2303547.52,83158.07,2220389.45,1082893.24,333591.31,234368.68,32687.33,17989.92,40902.36,1742432.84,477956.61,0.8458,1
2024-03-28,P03,PR03,S00,312,11,301,285,10170.54,0.0394,4494.45,1173.86,812.55,127.48,78.24,1.99,2898603.9,114204.99,2784398.91,1402268.4,366244.32,253515.6,39773.76,24410.88,65479.73,2151692.69,632706.22,0.8848,1
2024-03-28,P03,PR04,S00,393,6,387,379,6909.48,0.0297,3273.97,916.92,652.16,96.01,55.77,1.19,2618692.92,77775.18,2540917.74,1286670.21,360349.56,256298.88,37731.93,21917.61,26514.88,1989483.07,551434.67,0.9359,1
2024-03-29,P01,PR01,S00,398,13,385,378,8972.16,0.0316,4008.63,947.33,719.17,115.45,65.23,2.03,3391476.48,107170.66,3284305.82,1595434.74,377037.34,286229.66,45949.1,25961.54,67699.7,2398312.08,885993.74,0.8855,1
2024-03-29,P01,PR02,S00,420,13,407,366,6558.96,0.0376,2525.91,839.82,570.7,70.54,40.19,1.92,2400579.36,90261.78,2310317.58,1060882.2,352724.4,239694.0,29626.8,16879.8,46351.17,1746158.37,564159.21,0.8915,1
2024-03-29,P01,PR03,S00,398,15,383,368,10139.98,0.0225,4668.64,1195.29,778.24,134.87,67.17,1.74,3731512.64,83959.03,3647553.61,1858118.72,475725.42,309739.52,53678.26,26733.66,92044.71,2816040.29,831513.32,0.8925,1
2024-03-29,P01,PR04,S00,385,13,372,364,7457.33,0.0383,3121.84,941.74,626.82,86.66,47.93,1.82,2714468.12,103964.13,2610503.99,1201908.4,362569.9,241325.7,33364.1,18453.05,55678.57,1913299.72,697204.27,0.893,1
2024-03-29,P02,PR01,S00,308,11,297,274,9161.04,0.0379,3751.39,989.81,713.78,110.6,56.95,1.89,2510124.96,95133.74,2414991.22,1155428.12,304861.48,219844.24,34064.8,17540.6,54901.25,1786640.49,628350.73,0.8883,1
2024-03-29,P02,PR02,S00,342,9,333,311,6294.64,0.0104,2657.02,838.48,575.03,79.25,40.01,3.03,1957633.04,20359.38,1937273.66,908700.84,286760.16,196660.26,27103.5,13683.42,33270.84,1466179.02,471094.64,0.8508,0.9771
2024-03-29,P02,PR03,S00,291,9,282,257,10125.62,0.0476,4511.57,1184.47,800.52,121.66,78.87,3.44,2602284.34,123868.73,2478415.61,1312866.87,344680.77,232951.32,35403.06,22951.17,53786.0,2002639.19,475776.42,0.8302,1
2024-03-29,P02,PR04,S00,355,9,346,315,7201.91,0.0439,2909.89,930.85,636.84,87.36,47.18,2.92,2268601.65,99591.61,2169010.04,1033010.95,330451.75,226078.2,31012.8,16748.9,36572.71,1673875.31,495134.73,0.8561,1
2024-03-29,P03,PR01,S00,398,9,389,381,8552.76,0.0413,4006.49,951.12,721.05,119.15,57.24,2.7,3258601.56,134580.24,3124021.32,1594583.02,378545.76,286977.9,47421.7,22781.52,46889.8,2377199.7,746821.62,0.8674,1
2024-03-29,P03,PR02,S00,397,9,388,358,6376.25,0.0424,2563.51,835.09,583.0,76.41,38.75,2.2,2282697.5,96786.37,2185911.13,1017713.47,331530.73,231451.0,30334.77,15383.75,32423.85,1658837.57,527073.56,0.8877,1
2024-03-29,P03,PR03,S00,369,10,359,335,9757.24,0.0401,4700.55,1204.31,821.66,137.02,67.21,3.08,3268675.4,131073.88,3137601.52,1734502.95,444390.39,303192.54,50560.38,24800.49,61924.41,2619371.16,518230.36,0.848,1
2024-03-29,P03,PR04,S00,401,12,389,368,7082.4,0.0407,3155.75,938.45,629.21,87.6,55.15,2.66,2606323.2,106077.35,2500245.85,1265455.75,376318.45,252313.21,35127.6,22115.15,51773.08,2003103.24,497142.61,0.8626,1
2024-03-30,P01,PR01,S00,336,9,327,321,9139.29,0.049,3983.78,961.42,703.1,104.85,66.41,2.38,2933712.09,143751.89,2789960.2,1338550.08,323037.12,236241.6,35229.6,22313.76,46721.57,2002093.73,787866.47,0.8767,0.9655
2024-03-30,P01,PR02,S00,336,9,327,309,6666.47,0.0345,2814.56,861.0,561.91,81.03,48.05,2.45,2059939.23,71067.9,1988871.33,945692.16,289296.0,188801.76,27226.08,16144.8,34850.06,1502010.86,486860.47,0.8739,0.8276
2024-03-30,P01,PR03,S00,318,11,307,280,10017.57,0.0213,4575.13,1159.46,799.79,134.05,65.43,0.29,2804919.6,59744.79,2745174.81,1454891.34,368708.28,254333.22,42627.9,20806.74,66159.68,2207527.16,537647.65,0.9537,0.9969
2024-03-30,P01,PR04,S00,335,12,323,297,6905.09,0.0611,2944.71,902.08,659.92,80.48,45.43,3.13,2050811.73,125304.6,1925507.13,986477.85,302196.8,221073.2,26960.8,15219.05,48933.14,1600860.84,324646.29,0.8384,0.8886
2024-03-30,P02,PR01,S00,264,6,258,256,8904.62,0.0155,4127.42,979.25,697.59,114.2,64.83,1.77,2279582.72,35333.53,2244249.19,1089638.88,258522.0,184163.76,30148.8,17115.12,32104.96,1611693.52,632555.67,0.9052,0.88
2024-03-30,P02,PR02,S00,303,8,295,290,6251.83,0.0334,2535.95,837.96,561.62,69.57,38.27,2.05,1813030.7,60555.23,1752475.47,768392.85,253901.88,170170.86,21079.71,11595.81,28563.82,1253704.93,498770.54,0.8904,0.8657
2024-03-30,P02,PR03,S00,285,11,274,261,9831.58,0.0233,4632.53,1168.6,801.75,125.02,73.55,2.62,2566042.38,59788.79,2506253.59,1320271.05,333051.0,228498.75,35630.7,20961.75,66899.17,2005312.42,500941.17,0.8565,1
2024-03-30,P02,PR04,S00,291,9,282,274,7571.72,0.0432,3041.16,937.26,632.38,90.21,50.23,3.25,2074651.28,89624.94,1985026.34,884977.56,272742.66,184022.58,26251.11,14616.93,37797.78,1420408.62,564617.72,0.8378,0.8954
2024-03-30,P03,PR01,S00,318,6,312,290,8761.75,0.0482,4005.84,994.82,695.53,108.31,60.82,1.51,2540907.5,122471.74,2418435.76,1273857.12,316352.76,221178.54,34442.58,19340.76,31464.57,1896636.33,521799.43,0.9194,0.9815
2024-03-30,P03,PR02,S00,305,6,299,293,6197.77,0.0311,2669.77,891.43,560.28,79.86,45.69,2.53,1815946.61,56475.94,1759470.67,814279.85,271886.15,170885.4,24357.3,13935.45,22543.79,1317887.94,441582.73,0.877,0.8069
2024-03-30,P03,PR03,S00,293,8,285,261,10215.53,0.0355,4584.88,1148.06,830.7,123.24,76.72,5.23,2666253.33,94651.99,2571601.34,1343369.84,336381.58,243395.1,36109.32,22478.96,48189.48,2029924.28,541677.06,0.7607,0.9865
2024-03-30,P03,PR04,S00,323,9,314,289,7590.15,0.0215,3118.18,899.96,620.04,84.77,52.06,2.36,2193553.35,47161.4,2146391.95,1007172.14,290687.08,200272.92,27380.71,16815.38,38116.39,1580444.62,565947.33,0.8765,0.9202
2024-03-31,P01,PR01,S00,357,7,350,320,9166.68,0.0121,3822.49,994.39,747.48,105.55,65.39,3.03,2933337.6,35493.38,2897844.22,1364628.93,354997.23,266850.36,37681.35,23344.23,35549.49,2083051.59,814792.63,0.8566,1
2024-03-31,P01,PR02,S00,403,12,391,356,6635.13,0.0246,2519.52,841.59,571.03,70.87,47.52,1.07,2362106.28,58107.81,2303998.47,1015366.56,339160.77,230125.09,28560.61,19150.56,42731.65,1675095.24,628903.23,0.927,0.9926
2024-03-31,P01,PR03,S00,339,11,328,307,9465.01,0.0462,4626.83,1202.98,789.08,134.17,74.65,2.5,2905758.07,134246.02,2771512.05,1568495.37,407810.22,267498.12,45483.63,25306.35,67165.87,2381759.56,389752.49,0.8668,1
2024-03-31,P01,PR04,S00,348,10,338,306,7602.98,0.0617,3016.88,937.27,611.79,88.5,55.57,0.83,2326511.88,143545.78,2182966.1,1049874.24,326169.96,212902.92,30798.0,19338.36,41682.76,1680766.24,502199.86,0.9377,0.9231
2024-03-31,P02,PR01,S00,262,8,254,246,8275.31,0.0446,3733.9,969.27,708.68,107.71,55.29,0.94,2035726.26,90793.39,1944932.87,978281.8,253948.74,185674.16,28220.02,14485.98,39609.66,1500220.36,444712.51,0.9315,0.8733
2024-03-31,P02,PR02,S00,275,7,268,242,6663.44,0.0185,2833.31,847.71,568.93,85.59,45.08,2.72,1612552.48,29832.22,1582720.26,779160.25,233120.25,156455.75,23537.25,12397.0,27161.02,1231831.52,350888.74,0.8641,0.7857
2024-03-31,P02,PR03,S00,291,11,280,267,10254.59,0.0254,4599.16,1136.17,784.86,136.85,72.21,2.97,2737975.53,69544.58,2668430.95,1338355.56,330625.47,228394.26,39823.35,21013.11,66110.34,2024322.09,644108.86,0.8431,1
2024-03-31,P02,PR04,S00,294,6,288,277,7502.67,0.058,3290.18,903.36,633.56,97.49,49.44,0.71,2078239.59,120537.9,1957701.69,967312.92,265587.84,186266.64,28662.06,14535.36,26491.72,1488856.54,468845.15,0.9506,0.9046
2024-03-31,P03,PR01,S00,329,11,318,301,8666.6,0.0571,3724.07,929.19,733.51,102.18,57.15,2.09,2608646.6,148953.72,2459692.88,1225219.03,305703.51,241324.79,33617.22,18802.35,54009.87,1878676.77,581016.11,0.8824,1
2024-03-31,P03,PR02,S00,338,8,330,321,6476.01,0.0289,2712.7,881.44,557.93,77.52,50.63,0.0,2078799.21,60077.3,2018721.91,916892.6,297926.72,188580.34,26201.76,17112.94,30315.32,1477029.68,541692.23,0.9763,0.8942
2024-03-31,P03,PR03,S00,292,9,283,276,10338.49,0.0283,4602.34,1148.68,803.08,135.68,69.37,1.23,2853423.24,80751.88,2772671.36,1343883.28,335414.56,234499.36,39618.56,20256.04,54288.88,2027960.68,744710.68,0.9195,0.9832
2024-03-31,P03,PR04,S00,314,8,306,298,7514.97,0.0212,3135.08,910.64,654.98,93.12,52.39,1.99,2239461.06,47476.57,2191984.49,984415.12,285940.96,205663.72,29239.68,16450.46,34199.7,1555909.64,636074.85,0.8937,0.8946
2024-04-01,P01,PR01,S00,428,11,417,397,8288.11,0.0415,4146.11,982.44,735.45,121.61,58.87,2.9,3290379.67,136550.76,3153828.91,1774535.08,420484.32,314772.6,52049.08,25196.36,59245.53,2646282.97,507545.94,0.8566,1
2024-04-01,P01,PR02,S00,455,7,448,413,6294.08,0.0686,2535.88,855.66,598.69,71.23,46.65,2.86,2599455.04,178322.62,2421132.42,1153825.4,389325.3,272403.95,32409.65,21225.75,25207.57,1894397.62,526734.8,0.8673,1
2024-04-01,P01,PR03,S00,362,9,353,328,9742.62,0.019,4648.34,1194.31,799.23,132.06,76.35,3.15,3195579.36,60716.01,3134863.35,1682699.08,432340.22,289321.26,47805.72,27638.7,55101.42,2534906.4,599956.95,0.8472,1
2024-04-01,P01,PR04,S00,442,12,430,391,7411.78,0.0629,3161.37,895.53,650.08,86.5,49.31,4.35,2898005.98,182284.58,2715721.4,1397325.54,395824.26,287335.36,38233.0,21795.02,51413.14,2191926.32,523795.08,0.7965,1
2024-04-01,P02,PR01,S00,313,7,306,298,9122.26,0.0361,3844.83,929.97,727.18,114.32,61.33,2.78,2718433.48,98135.45,2620298.03,1203431.79,291080.61,227607.34,35782.16,19196.29,35205.19,1812303.38,807994.65,0.8644,1
2024-04-01,P02,PR02,S00,351,9,342,320,6467.08,0.0164,2587.88,830.66,570.72,77.95,42.54,0.72,2069465.6,33939.24,2035526.36,908345.88,291561.66,200322.72,27360.45,14931.54,32564.63,1475086.88,560439.48,0.9451,1
2024-04-01,P02,PR03,S00,298,8,290,271,10303.12,0.0648,4631.15,1197.15,793.97,130.77,64.67,2.76,2792145.52,180931.03,2611214.49,1380082.7,356750.7,236603.06,38969.46,19271.66,48849.52,2080527.1,530687.39,0.8612,1
2024-04-01,P02,PR04,S00,370,10,360,342,7368.68,0.0365,3015.91,908.6,665.36,92.02,46.46,4.36,2520088.56,91983.23,2428105.33,1115886.7,336182.0,246183.2,34047.4,17190.2,41573.86,1791063.36,637041.97,0.7962,1
2024-04-01,P03,PR01,S00,345,9,336,302,8498.2,0.0555,4104.42,953.0,724.51,116.18,60.29,2.62,2566456.4,142438.33,2424018.07,1416024.9,328785.0,249955.95,40082.1,20800.05,47798.99,2103446.99,320571.08,0.8676,1
2024-04-01,P03,PR02,S00,413,7,406,399,6663.54,0.0247,2776.86,872.56,600.07,82.69,43.68,3.16,2658752.46,65671.19,2593081.27,1146843.18,360367.28,247828.91,34150.97,18039.84,27016.11,1834246.29,758834.98,0.8536,1
2024-04-01,P03,PR03,S00,339,9,330,307,9694.93,0.0428,4657.02,1206.24,806.35,131.09,65.9,4.71,2976343.51,127387.5,2848956.01,1578729.78,408915.36,273352.65,44439.51,22340.1,55309.34,2383086.74,465869.27,0.7824,1
2024-04-01,P03,PR04,S00,410,12,398,376,7088.28,0.0176,3228.13,916.49,650.81,94.38,53.71,2.87,2665193.28,46907.4,2618285.88,1323533.3,375760.9,266832.1,38695.8,22021.1,52468.84,2079312.04,538973.84,0.8546,1
2024-04-02,P01,PR01,S00,409,11,398,379,8315.91,0.0221,3901.98,993.94,709.39,110.66,61.24,3.2,3151729.89,69653.23,3082076.66,1595909.82,406521.46,290140.51,45259.94,25047.16,56586.27,2419465.16,662611.5,0.8434,1
2024-04-02,P01,PR02,S00,388,7,381,348,6457.63,0.0597,2541.95,873.38,573.9,77.44,46.4,1.48,2247255.24,134161.14,2113094.1,986276.6,338871.44,222673.2,30046.72,18003.2,25313.36,1621184.52,491909.58,0.9214,0.9557
2024-04-02,P01,PR03,S00,402,13,389,384,10373.13,0.0386,4473.68,1177.57,780.84,126.53,76.41,0.8,3983281.92,153754.68,3829527.24,1798419.36,473383.14,313897.68,50865.06,30716.82,77019.07,2744301.13,1085226.11,0.9354,1
2024-04-02,P01,PR04,S00,450,14,436,420,7089.05,0.0497,2909.7,916.89,652.29,82.25,44.11,3.16,2977401.0,147976.83,2829424.17,1309365.0,412600.5,293530.5,37012.5,19849.5,56768.48,2129126.48,700297.69,0.8413,1
2024-04-02,P02,PR01,S00,360,9,351,340,8966.06,0.0352,4064.55,935.13,697.3,115.93,60.76,1.37,3048460.4,107305.81,2941154.59,1463238.0,336646.8,251028.0,41734.8,21873.6,47193.62,2161714.82,779439.77,0.9193,1
2024-04-02,P02,PR02,S00,319,12,307,293,6642.68,0.0543,2652.98,852.22,590.01,72.77,42.96,3.42,1946305.24,105684.37,1840620.87,846300.62,271858.18,188213.19,23213.63,13704.24,44540.44,1387830.3,452790.57,0.8252,0.9114
2024-04-02,P02,PR03,S00,286,12,274,269,9848.66,0.0411,4295.93,1206.18,801.68,118.73,72.98,1.33,2649289.54,108885.8,2540403.74,1228635.98,344967.48,229280.48,33956.78,20872.28,69392.38,1927105.38,613298.36,0.905,1
2024-04-02,P02,PR04,S00,337,12,325,322,6886.84,0.0376,3055.44,885.13,662.77,87.95,43.49,3.04,2217562.48,83380.35,2134182.13,1029683.28,298288.81,223353.49,29639.15,14656.13,50070.47,1645691.33,488490.8,0.8422,1
2024-04-02,P03,PR01,S00,357,11,346,329,9087.41,0.0443,3995.05,935.32,718.12,110.08,65.58,4.12,2989757.89,132446.27,2857311.62,1426232.85,333909.24,256368.84,39298.56,23412.06,56998.83,2136220.38,721091.24,0.8028,1
2024-04-02,P03,PR02,S00,418,8,410,403,6474.51,0.0235,2822.68,836.57,560.24,83.43,40.8,2.04,2609227.53,61316.85,2547910.68,1179880.24,349686.26,234180.32,34873.74,17054.4,30842.67,1846517.63,701393.05,0.8975,1
2024-04-02,P03,PR03,S00,315,10,305,301,10180.17,0.0303,4365.72,1132.1,784.91,129.02,67.92,0.0,3064231.17,92846.2,2971384.97,1375201.8,356611.5,247246.65,40641.3,21394.8,57725.38,2098821.43,872563.54,0.9683,1
2024-04-02,P03,PR04,S00,381,15,366,362,7575.46,0.0344,3124.99,901.0,638.78,84.65,51.17,2.89,2742316.52,94335.69,2647980.83,1190621.19,343281.0,243375.18,32251.65,19495.77,63743.44,1892768.23,755212.6,0.845,1
2024-04-03,P01,PR01,S00,390,12,378,369,8445.24,0.0233,4144.06,991.51,731.38,122.39,65.98,1.76,3116293.56,72609.64,3043683.92,1616183.4,386688.9,285238.2,47732.1,25732.2,64698.64,2426273.44,617410.48,0.8982,1
2024-04-03,P01,PR02,S00,455,14,441,424,6207.14,0.0456,2701.2,863.61,579.17,76.31,45.9,2.68,2631827.36,120011.33,2511816.03,1229046.0,392942.55,263522.35,34721.05,20884.5,52745.27,1993861.72,517954.31,0.861,1
2024-04-03,P01,PR03,S00,360,14,346,317,10327.9,0.0207,4213.68,1117.69,775.86,119.67,67.87,1.78,3273944.3,67770.65,3206173.65,1516924.8,402368.4,279309.6,43081.2,24433.2,78440.89,2344558.09,861615.56,0.8898,1
2024-04-03,P01,PR04,S00,395,14,381,370,7393.53,0.0338,3116.86,876.0,659.39,86.93,50.97,2.63,2735606.1,92463.49,2643142.61,1231159.7,346020.0,260459.05,34337.35,20133.15,59131.05,1951240.3,691902.31,0.8589,1
2024-04-03,P02,PR01,S00,354,9,345,334,8776.32,0.0472,3777.05,994.78,688.11,110.75,64.5,0.96,2931290.88,138356.93,2792933.95,1337075.7,352152.12,243590.94,39205.5,22833.0,45114.02,2039971.28,752962.67,0.9356,1
2024-04-03,P02,PR02,S00,362,8,354,331,6469.53,0.0336,2833.36,831.21,594.49,85.02,48.47,2.42,2141414.43,71951.52,2069462.91,1025676.32,300898.02,215205.38,30777.24,17546.14,30981.13,1621084.23,448378.68,0.8793,1
2024-04-03,P02,PR03,S00,284,11,273,262,9326.81,0.044,4559.78,1200.54,774.87,123.26,76.81,2.38,2443624.22,107519.47,2336104.75,1294977.52,340953.36,220063.08,35005.84,21814.04,66346.77,1979160.61,356944.14,0.8659,1
2024-04-03,P02,PR04,S00,357,16,341,333,7134.45,0.0307,3240.27,876.22,619.15,88.67,53.28,1.91,2375771.85,72936.2,2302835.65,1156776.39,312810.54,221036.55,31655.19,19020.96,69331.08,1810630.71,492204.94,0.8792,1
2024-04-03,P03,PR01,S00,393,12,381,374,8864.26,0.0436,4053.37,942.22,721.09,112.61,59.58,1.16,3315233.24,144544.17,3170689.07,1592974.41,370292.46,283388.37,44255.73,23414.94,62975.66,2377301.57,793387.5,0.9226,1
2024-04-03,P03,PR02,S00,367,12,355,335,6400.89,0.0189,2735.4,851.39,593.13,77.93,47.3,3.97,2144298.15,40527.24,2103770.91,1003891.8,312460.13,217678.71,28600.31,17359.1,45532.63,1625522.68,478248.23,0.8073,0.9709
2024-04-03,P03,PR03,S00,327,10,317,312,9836.64,0.0404,4704.67,1139.1,808.94,138.96,69.8,1.91,3069031.68,123988.88,2945042.8,1538427.09,372485.7,264523.38,45439.92,22824.6,61268.99,2304969.68,640073.12,0.8923,1
2024-04-03,P03,PR04,S00,375,9,366,333,6934.57,0.054,3234.34,936.65,661.47,92.79,52.33,2.93,2309211.81,124697.44,2184514.37,1212877.5,351243.75,248051.25,34796.25,19623.75,39622.54,1906215.04,278299.33,0.8568,1
2024-04-04,P01,PR01,S00,371,10,361,328,8483.81,0.0398,4066.43,982.79,713.02,115.73,60.89,3.21,2782689.68,110751.05,2671938.63,1508645.53,364615.09,264530.42,42935.83,22590.19,52987.77,2256304.83,415633.8,0.8429,1
2024-04-04,P01,PR02,S00,393,9,384,379,6516.39,0.0325,2584.55,838.81,565.11,74.84,48.47,1.7,2469711.81,80265.63,2389446.18,1015728.15,329652.33,222088.23,29412.12,19048.71,32590.34,1648519.88,740926.3,0.9079,0.968
2024-04-04,P01,PR03,S00,370,11,359,335,9526.3,0.0258,4253.99,1142.35,791.47,115.14,62.03,4.13,3191310.5,82335.81,3108974.69,1573976.3,422669.5,292843.9,42601.8,22951.1,62406.9,2417449.5,691525.19,0.8033,1
2024-04-04,P01,PR04,S00,423,6,417,378,7034.65,0.0464,3117.26,913.09,616.68,93.75,45.19,1.49,2659097.7,123382.13,2535715.57,1318600.98,386237.07,260855.64,39656.25,19115.37,25477.13,2049942.44,485773.13,0.9246,1
2024-04-04,P02,PR01,S00,338,11,327,313,8427.61,0.0482,3754.5,929.39,699.15,104.3,58.42,1.26,2637841.93,127143.98,2510697.95,1269021.0,314133.82,236312.7,35253.4,19745.96,54214.52,1928681.4,582016.55,0.9167,1
2024-04-04,P02,PR02,S00,366,10,356,327,6420.4,0.0275,2713.72,829.53,579.16,81.77,49.6,1.85,2099470.8,57735.45,2041735.35,993221.52,303607.98,211972.56,29927.82,18153.6,37459.56,1594343.04,447392.31,0.8977,1
2024-04-04,P02,PR03,S00,320,14,306,288,10116.42,0.0265,4363.5,1206.39,796.68,129.45,63.58,1.95,2913528.96,77208.52,2836320.44,1396320.0,386044.8,254937.6,41424.0,20345.6,81882.19,2180954.19,655366.25,0.8786,1
2024-04-04,P02,PR04,S00,335,9,326,313,6978.09,0.0415,3291.82,944.94,646.52,91.8,46.91,1.07,2184142.17,90641.9,2093500.27,1102759.7,316554.9,216584.2,30753.0,15714.85,40167.38,1722534.03,370966.24,0.9297,1
2024-04-04,P03,PR01,S00,386,13,373,360,8783.21,0.0372,4105.53,948.32,745.6,114.36,60.29,2.82,3161955.6,117624.75,3044330.85,1584734.58,366051.52,287801.6,44142.96,23271.94,69092.53,2375095.13,669235.72,0.8528,1
2024-04-04,P03,PR02,S00,401,8,393,367,6210.93,0.0401,2656.92,873.68,568.36,73.31,41.74,3.1,2279411.31,91404.39,2188006.92,1065424.92,350345.68,227912.36,29397.31,16737.74,29836.21,1719654.22,468352.7,0.8535,1
